     Time            Drag            Lift          ZForce
   4.4300000       3.2124555     -0.10493555E-01 -0.23586866    
   4.4350000       3.2105212     -0.10483868E-01 -0.23579316    
   4.4400000       3.2085658     -0.10474078E-01 -0.23571618    
   4.4450000       3.2065894     -0.10464184E-01 -0.23563773    
   4.4500000       3.2045918     -0.10454186E-01 -0.23555779    
   4.4550000       3.2025732     -0.10444086E-01 -0.23547638    
   4.4600000       3.2005336     -0.10433883E-01 -0.23539350    
   4.4650000       3.1984729     -0.10423578E-01 -0.23530914    
   4.4700000       3.1963913     -0.10413173E-01 -0.23522332    
   4.4750000       3.1942888     -0.10402669E-01 -0.23513602    
   4.4800000       3.1921653     -0.10392066E-01 -0.23504726    
   4.4850000       3.1900209     -0.10381368E-01 -0.23495703    
   4.4900000       3.1878557     -0.10370574E-01 -0.23486534    
   4.4950000       3.1856696     -0.10359688E-01 -0.23477219    
   4.5000000       3.1834627     -0.10348712E-01 -0.23467757    
   4.5050000       3.1812351     -0.10337646E-01 -0.23458150    
   4.5100000       3.1789866     -0.10326493E-01 -0.23448397    
   4.5150000       3.1767175     -0.10315256E-01 -0.23438499    
   4.5200000       3.1744276     -0.10303936E-01 -0.23428456    
   4.5250000       3.1721171     -0.10292535E-01 -0.23418267    
   4.5300000       3.1697860     -0.10281055E-01 -0.23407934    
   4.5350000       3.1674342     -0.10269499E-01 -0.23397456    
   4.5400000       3.1650619     -0.10257867E-01 -0.23386834    
   4.5450000       3.1626690     -0.10246162E-01 -0.23376067    
   4.5500000       3.1602556     -0.10234384E-01 -0.23365156    
   4.5550000       3.1578217     -0.10222535E-01 -0.23354102    
   4.5600000       3.1553673     -0.10210617E-01 -0.23342903    
   4.5650000       3.1528925     -0.10198630E-01 -0.23331562    
   4.5700000       3.1503974     -0.10186575E-01 -0.23320077    
   4.5750000       3.1478819     -0.10174452E-01 -0.23308448    
   4.5800000       3.1453460     -0.10162262E-01 -0.23296678    
   4.5850000       3.1427898     -0.10150005E-01 -0.23284764    
   4.5900000       3.1402134     -0.10137680E-01 -0.23272708    
   4.5950000       3.1376168     -0.10125288E-01 -0.23260509    
   4.6000000       3.1349999     -0.10112828E-01 -0.23248169    
   4.6050000       3.1323629     -0.10100299E-01 -0.23235687    
   4.6100000       3.1297058     -0.10087700E-01 -0.23223063    
   4.6150000       3.1270286     -0.10075030E-01 -0.23210298    
   4.6200000       3.1243313     -0.10062289E-01 -0.23197392    
   4.6250000       3.1216140     -0.10049474E-01 -0.23184344    
   4.6300000       3.1188766     -0.10036585E-01 -0.23171156    
   4.6350000       3.1161194     -0.10023620E-01 -0.23157828    
   4.6400000       3.1133422     -0.10010576E-01 -0.23144359    
   4.6450000       3.1105451     -0.99974539E-02 -0.23130750    
   4.6500000       3.1077282     -0.99842504E-02 -0.23117001    
   4.6550000       3.1048915     -0.99709642E-02 -0.23103112    
   4.6600000       3.1020349     -0.99575937E-02 -0.23089084    
   4.6650000       3.0991587     -0.99441375E-02 -0.23074917    
   4.6700000       3.0962627     -0.99305940E-02 -0.23060611    
   4.6750000       3.0933471     -0.99169617E-02 -0.23046166    
   4.6800000       3.0904118     -0.99032394E-02 -0.23031583    
   4.6850000       3.0874570     -0.98894260E-02 -0.23016861    
   4.6900000       3.0844826     -0.98755203E-02 -0.23002002    
   4.6950000       3.0814887     -0.98615214E-02 -0.22987004    
   4.7000000       3.0784753     -0.98474288E-02 -0.22971869    
   4.7050000       3.0754424     -0.98332418E-02 -0.22956597    
   4.7100000       3.0723902     -0.98189600E-02 -0.22941188    
   4.7150000       3.0693186     -0.98045834E-02 -0.22925641    
   4.7200000       3.0662277     -0.97901118E-02 -0.22909959    
   4.7250000       3.0631175     -0.97755456E-02 -0.22894139    
   4.7300000       3.0599881     -0.97608850E-02 -0.22878184    
   4.7350000       3.0568394     -0.97461308E-02 -0.22862093    
   4.7400000       3.0536717     -0.97312835E-02 -0.22845866    
   4.7450000       3.0504847     -0.97163442E-02 -0.22829503    
   4.7500000       3.0472787     -0.97013139E-02 -0.22813006    
   4.7550000       3.0440537     -0.96861938E-02 -0.22796374    
   4.7600000       3.0408097     -0.96709853E-02 -0.22779607    
   4.7650000       3.0375467     -0.96556898E-02 -0.22762706    
   4.7700000       3.0342648     -0.96403088E-02 -0.22745670    
   4.7750000       3.0309641     -0.96248440E-02 -0.22728501    
   4.7800000       3.0276445     -0.96092971E-02 -0.22711198    
   4.7850000       3.0243061     -0.95936697E-02 -0.22693762    
   4.7900000       3.0209490     -0.95779635E-02 -0.22676192    
   4.7950000       3.0175732     -0.95621805E-02 -0.22658490    
   4.8000000       3.0141787     -0.95463221E-02 -0.22640655    
   4.8050000       3.0107656     -0.95303902E-02 -0.22622688    
   4.8100000       3.0073340     -0.95143863E-02 -0.22604589    
   4.8150000       3.0038838     -0.94983120E-02 -0.22586358    
   4.8200000       3.0004151     -0.94821687E-02 -0.22567996    
   4.8250000       2.9969280     -0.94659579E-02 -0.22549502    
   4.8300000       2.9934226     -0.94496806E-02 -0.22530878    
   4.8350000       2.9898987     -0.94333380E-02 -0.22512122    
   4.8400000       2.9863566     -0.94169311E-02 -0.22493236    
   4.8450000       2.9827963     -0.94004607E-02 -0.22474221    
   4.8500000       2.9792177     -0.93839275E-02 -0.22455075    
   4.8550000       2.9756209     -0.93673319E-02 -0.22435799    
   4.8600000       2.9720061     -0.93506744E-02 -0.22416394    
   4.8650000       2.9683731     -0.93339550E-02 -0.22396861    
   4.8700000       2.9647222     -0.93171739E-02 -0.22377198    
   4.8750000       2.9610533     -0.93003310E-02 -0.22357407    
   4.8800000       2.9573664     -0.92834259E-02 -0.22337488    
   4.8850000       2.9536617     -0.92664583E-02 -0.22317440    
   4.8900000       2.9499391     -0.92494276E-02 -0.22297265    
   4.8950000       2.9461987     -0.92323332E-02 -0.22276963    
   4.9000000       2.9424406     -0.92151743E-02 -0.22256534    
   4.9050000       2.9386649     -0.91979501E-02 -0.22235978    
   4.9100000       2.9348714     -0.91806597E-02 -0.22215295    
   4.9150000       2.9310604     -0.91633020E-02 -0.22194486    
   4.9200000       2.9272319     -0.91458761E-02 -0.22173552    
   4.9250000       2.9233858     -0.91283808E-02 -0.22152491    
   4.9300000       2.9195223     -0.91108150E-02 -0.22131305    
   4.9350000       2.9156415     -0.90931778E-02 -0.22109995    
   4.9400000       2.9117432     -0.90754679E-02 -0.22088559    
   4.9450000       2.9078277     -0.90576845E-02 -0.22066999    
   4.9500000       2.9038950     -0.90398264E-02 -0.22045315    
   4.9550000       2.8999450     -0.90218928E-02 -0.22023508    
   4.9600000       2.8959779     -0.90038828E-02 -0.22001576    
   4.9650000       2.8919937     -0.89857956E-02 -0.21979522    
   4.9700000       2.8879925     -0.89676306E-02 -0.21957344    
   4.9750000       2.8839743     -0.89493873E-02 -0.21935044    
   4.9800000       2.8799391     -0.89310651E-02 -0.21912622    
   4.9850000       2.8758871     -0.89126638E-02 -0.21890077    
   4.9900000       2.8718182     -0.88941833E-02 -0.21867411    
   4.9950000       2.8677326     -0.88756234E-02 -0.21844624    
   5.0000000       2.8636302     -0.88569843E-02 -0.21821715    
   5.0050000       2.8595112     -0.88382662E-02 -0.21798686    
   5.0100000       2.8553755     -0.88194694E-02 -0.21775536    
   5.0150000       2.8512233     -0.88005946E-02 -0.21752266    
   5.0200000       2.8470545     -0.87816422E-02 -0.21728877    
   5.0250000       2.8428693     -0.87626131E-02 -0.21705368    
   5.0300000       2.8386677     -0.87435082E-02 -0.21681740    
   5.0350000       2.8344497     -0.87243284E-02 -0.21657993    
   5.0400000       2.8302154     -0.87050748E-02 -0.21634127    
   5.0450000       2.8259649     -0.86857486E-02 -0.21610144    
   5.0500000       2.8216982     -0.86663511E-02 -0.21586042    
   5.0550000       2.8174154     -0.86468837E-02 -0.21561823    
   5.0600000       2.8131165     -0.86273476E-02 -0.21537487    
   5.0650000       2.8088015     -0.86077443E-02 -0.21513034    
   5.0700000       2.8044706     -0.85880752E-02 -0.21488464    
   5.0750000       2.8001238     -0.85683419E-02 -0.21463778    
   5.0800000       2.7957611     -0.85485459E-02 -0.21438976    
   5.0850000       2.7913827     -0.85286884E-02 -0.21414059    
   5.0900000       2.7869885     -0.85087711E-02 -0.21389027    
   5.0950000       2.7825785     -0.84887954E-02 -0.21363879    
   5.1000000       2.7781530     -0.84687624E-02 -0.21338618    
   5.1050000       2.7737119     -0.84486737E-02 -0.21313242    
   5.1100000       2.7692553     -0.84285303E-02 -0.21287752    
   5.1150000       2.7647832     -0.84083335E-02 -0.21262149    
   5.1200000       2.7602957     -0.83880843E-02 -0.21236432    
   5.1250000       2.7557929     -0.83677837E-02 -0.21210603    
   5.1300000       2.7512747     -0.83474326E-02 -0.21184661    
   5.1350000       2.7467414     -0.83270316E-02 -0.21158607    
   5.1400000       2.7421929     -0.83065816E-02 -0.21132442    
   5.1450000       2.7376292     -0.82860831E-02 -0.21106165    
   5.1500000       2.7330506     -0.82655364E-02 -0.21079777    
   5.1550000       2.7284569     -0.82449420E-02 -0.21053278    
   5.1600000       2.7238483     -0.82243000E-02 -0.21026669    
   5.1650000       2.7192248     -0.82036106E-02 -0.20999950    
   5.1700000       2.7145865     -0.81828739E-02 -0.20973121    
   5.1750000       2.7099334     -0.81620897E-02 -0.20946183    
   5.1800000       2.7052657     -0.81412579E-02 -0.20919136    
   5.1850000       2.7005833     -0.81203783E-02 -0.20891981    
   5.1900000       2.6958863     -0.80994505E-02 -0.20864717    
   5.1950000       2.6911748     -0.80784741E-02 -0.20837346    
   5.2000000       2.6864489     -0.80574488E-02 -0.20809867    
   5.2050000       2.6817086     -0.80363740E-02 -0.20782280    
   5.2100000       2.6769539     -0.80152492E-02 -0.20754588    
   5.2150000       2.6721850     -0.79940739E-02 -0.20726788    
   5.2200000       2.6674018     -0.79728475E-02 -0.20698883    
   5.2250000       2.6626045     -0.79515694E-02 -0.20670872    
   5.2300000       2.6577931     -0.79302391E-02 -0.20642756    
   5.2350000       2.6529677     -0.79088560E-02 -0.20614535    
   5.2400000       2.6481283     -0.78874195E-02 -0.20586210    
   5.2450000       2.6432751     -0.78659293E-02 -0.20557780    
   5.2500000       2.6384079     -0.78443848E-02 -0.20529246    
   5.2550000       2.6335270     -0.78227856E-02 -0.20500610    
   5.2600000       2.6286324     -0.78011314E-02 -0.20471870    
   5.2650000       2.6237242     -0.77794220E-02 -0.20443027    
   5.2700000       2.6188023     -0.77576570E-02 -0.20414083    
   5.2750000       2.6138669     -0.77358364E-02 -0.20385036    
   5.2800000       2.6089181     -0.77139602E-02 -0.20355888    
   5.2850000       2.6039559     -0.76920284E-02 -0.20326639    
   5.2900000       2.5989803     -0.76700411E-02 -0.20297289    
   5.2950000       2.5939914     -0.76479985E-02 -0.20267839    
   5.3000000       2.5889894     -0.76259009E-02 -0.20238289    
   5.3050000       2.5839742     -0.76037488E-02 -0.20208639    
   5.3100000       2.5789459     -0.75815426E-02 -0.20178891    
   5.3150000       2.5739046     -0.75592829E-02 -0.20149043    
   5.3200000       2.5688504     -0.75369703E-02 -0.20119097    
   5.3250000       2.5637833     -0.75146057E-02 -0.20089054    
   5.3300000       2.5587034     -0.74921897E-02 -0.20058912    
   5.3350000       2.5536107     -0.74697233E-02 -0.20028674    
   5.3400000       2.5485053     -0.74472074E-02 -0.19998338    
   5.3450000       2.5433873     -0.74246431E-02 -0.19967907    
   5.3500000       2.5382567     -0.74020313E-02 -0.19937379    
   5.3550000       2.5331137     -0.73793733E-02 -0.19906756    
   5.3600000       2.5279582     -0.73566700E-02 -0.19876038    
   5.3650000       2.5227904     -0.73339227E-02 -0.19845225    
   5.3700000       2.5176102     -0.73111326E-02 -0.19814317    
   5.3750000       2.5124179     -0.72883009E-02 -0.19783316    
   5.3800000       2.5072134     -0.72654288E-02 -0.19752221    
   5.3850000       2.5019968     -0.72425174E-02 -0.19721033    
   5.3900000       2.4967681     -0.72195680E-02 -0.19689752    
   5.3950000       2.4915275     -0.71965817E-02 -0.19658379    
   5.4000000       2.4862750     -0.71735597E-02 -0.19626915    
   5.4050000       2.4810107     -0.71505031E-02 -0.19595358    
   5.4100000       2.4757346     -0.71274130E-02 -0.19563711    
   5.4150000       2.4704471     -0.71042941E-02 -0.19531978    
   5.4200000       2.4651471     -0.70811212E-02 -0.19500138    
   5.4250000       2.4598369     -0.70579601E-02 -0.19468237    
   5.4300000       2.4545137     -0.70347209E-02 -0.19436208    
   5.4350000       2.4491807     -0.70115048E-02 -0.19404137    
   5.4400000       2.4438346     -0.69882053E-02 -0.19371924    
   5.4450000       2.4384790     -0.69649365E-02 -0.19339682    
   5.4500000       2.4331104     -0.69415805E-02 -0.19307288    
   5.4550000       2.4277325     -0.69182607E-02 -0.19274876    
   5.4600000       2.4223416     -0.68948509E-02 -0.19242304    
   5.4650000       2.4169417     -0.68714817E-02 -0.19209722    
   5.4700000       2.4115288     -0.68480202E-02 -0.19176975    
   5.4750000       2.4061069     -0.68245990E-02 -0.19144219    
   5.4800000       2.4006729     -0.68011063E-02 -0.19111311    
   5.4850000       2.3952290     -0.67776174E-02 -0.19078374    
   5.4900000       2.3897738     -0.67540816E-02 -0.19045306    
   5.4950000       2.3843086     -0.67305418E-02 -0.19012194    
   5.5000000       2.3788323     -0.67069605E-02 -0.18978964    
   5.5050000       2.3733460     -0.66833706E-02 -0.18945682    
   5.5100000       2.3678490     -0.66597429E-02 -0.18912290    
   5.5150000       2.3623420     -0.66361034E-02 -0.18878841    
   5.5200000       2.3568244     -0.66124286E-02 -0.18845288    
   5.5250000       2.3512970     -0.65887393E-02 -0.18811674    
   5.5300000       2.3457591     -0.65650167E-02 -0.18777960    
   5.5350000       2.3402116     -0.65412774E-02 -0.18744184    
   5.5400000       2.3346538     -0.65175060E-02 -0.18710312    
   5.5450000       2.3290866     -0.64937200E-02 -0.18676379    
   5.5500000       2.3235085     -0.64698800E-02 -0.18642338    
   5.5550000       2.3179222     -0.64460634E-02 -0.18608261    
   5.5600000       2.3123248     -0.64221707E-02 -0.18574059    
   5.5650000       2.3067187     -0.63982874E-02 -0.18539821    
   5.5700000       2.3011026     -0.63743613E-02 -0.18505471    
   5.5750000       2.2954774     -0.63504233E-02 -0.18471074    
   5.5800000       2.2898424     -0.63264476E-02 -0.18436576    
   5.5850000       2.2841985     -0.63024572E-02 -0.18402024    
   5.5900000       2.2785451     -0.62784320E-02 -0.18367377    
   5.5950000       2.2728827     -0.62543900E-02 -0.18332673    
   5.6000000       2.2672110     -0.62303154E-02 -0.18297878    
   5.6050000       2.2615305     -0.62062229E-02 -0.18263025    
   5.6100000       2.2558408     -0.61820997E-02 -0.18228084    
   5.6150000       2.2501424     -0.61579579E-02 -0.18193083    
   5.6200000       2.2444351     -0.61337872E-02 -0.18157998    
   5.6250000       2.2387192     -0.61095978E-02 -0.18122851    
   5.6300000       2.2329945     -0.60853813E-02 -0.18087624    
   5.6350000       2.2272613     -0.60611463E-02 -0.18052333    
   5.6400000       2.2215194     -0.60368859E-02 -0.18016965    
   5.6450000       2.2157693     -0.60126078E-02 -0.17981533    
   5.6500000       2.2100106     -0.59883060E-02 -0.17946025    
   5.6550000       2.2042438     -0.59639874E-02 -0.17910454    
   5.6600000       2.1984686     -0.59396469E-02 -0.17874809    
   5.6650000       2.1926854     -0.59152908E-02 -0.17839101    
   5.6700000       2.1868940     -0.58909148E-02 -0.17803320    
   5.6750000       2.1810947     -0.58665245E-02 -0.17767476    
   5.6800000       2.1752874     -0.58421163E-02 -0.17731561    
   5.6850000       2.1694723     -0.58176952E-02 -0.17695584    
   5.6900000       2.1636494     -0.57932583E-02 -0.17659537    
   5.6950000       2.1578188     -0.57688101E-02 -0.17623429    
   5.7000000       2.1519805     -0.57443481E-02 -0.17587252    
   5.7050000       2.1461347     -0.57198765E-02 -0.17551014    
   5.7100000       2.1402814     -0.56953932E-02 -0.17514709    
   5.7150000       2.1344207     -0.56709019E-02 -0.17478343    
   5.7200000       2.1285526     -0.56464009E-02 -0.17441912    
   5.7250000       2.1226773     -0.56218936E-02 -0.17405421    
   5.7300000       2.1167948     -0.55973786E-02 -0.17368865    
   5.7350000       2.1109052     -0.55728590E-02 -0.17332251    
   5.7400000       2.1050085     -0.55483335E-02 -0.17295573    
   5.7450000       2.0991049     -0.55238050E-02 -0.17258837    
   5.7500000       2.0931943     -0.54992724E-02 -0.17222039    
   5.7550000       2.0872770     -0.54747383E-02 -0.17185183    
   5.7600000       2.0813529     -0.54502018E-02 -0.17148266    
   5.7650000       2.0754222     -0.54256653E-02 -0.17111293    
   5.7700000       2.0694849     -0.54011278E-02 -0.17074260    
   5.7750000       2.0635410     -0.53765916E-02 -0.17037171    
   5.7800000       2.0575907     -0.53520559E-02 -0.17000023    
   5.7850000       2.0516341     -0.53275226E-02 -0.16962821    
   5.7900000       2.0456711     -0.53029910E-02 -0.16925561    
   5.7950000       2.0397020     -0.52784629E-02 -0.16888247    
   5.8000000       2.0337267     -0.52539376E-02 -0.16850877    
   5.8050000       2.0277453     -0.52294167E-02 -0.16813453    
   5.8100000       2.0217580     -0.52048997E-02 -0.16775974    
   5.8150000       2.0157647     -0.51803878E-02 -0.16738443    
   5.8200000       2.0097656     -0.51558805E-02 -0.16700858    
   5.8250000       2.0037608     -0.51313791E-02 -0.16663221    
   5.8300000       1.9977502     -0.51068830E-02 -0.16625532    
   5.8350000       1.9917341     -0.50823934E-02 -0.16587792    
   5.8400000       1.9857124     -0.50579097E-02 -0.16550000    
   5.8450000       1.9796853     -0.50334329E-02 -0.16512159    
   5.8500000       1.9736528     -0.50089625E-02 -0.16474267    
   5.8550000       1.9676150     -0.49844994E-02 -0.16436326    
   5.8600000       1.9615719     -0.49600431E-02 -0.16398336    
   5.8650000       1.9555237     -0.49355945E-02 -0.16360299    
   5.8700000       1.9494704     -0.49111531E-02 -0.16322212    
   5.8750000       1.9434122     -0.48867196E-02 -0.16284079    
   5.8800000       1.9373490     -0.48622937E-02 -0.16245899    
   5.8850000       1.9312809     -0.48378760E-02 -0.16207673    
   5.8900000       1.9252081     -0.48134661E-02 -0.16169401    
   5.8950000       1.9191306     -0.47890647E-02 -0.16131084    
   5.9000000       1.9130485     -0.47646715E-02 -0.16092722    
   5.9050000       1.9069618     -0.47402871E-02 -0.16054316    
   5.9100000       1.9008706     -0.47159111E-02 -0.16015866    
   5.9150000       1.8947751     -0.46915443E-02 -0.15977374    
   5.9200000       1.8886753     -0.46671863E-02 -0.15938838    
   5.9250000       1.8825712     -0.46428378E-02 -0.15900261    
   5.9300000       1.8764630     -0.46184986E-02 -0.15861642    
   5.9350000       1.8703507     -0.45941692E-02 -0.15822982    
   5.9400000       1.8642344     -0.45698496E-02 -0.15784282    
   5.9450000       1.8581141     -0.45455404E-02 -0.15745542    
   5.9500000       1.8519900     -0.45212415E-02 -0.15706762    
   5.9550000       1.8458622     -0.44969535E-02 -0.15667944    
   5.9600000       1.8397306     -0.44726766E-02 -0.15629087    
   5.9650000       1.8335954     -0.44484111E-02 -0.15590193    
   5.9700000       1.8274567     -0.44241574E-02 -0.15551261    
   5.9750000       1.8213145     -0.43999160E-02 -0.15512293    
   5.9800000       1.8151689     -0.43756871E-02 -0.15473288    
   5.9850000       1.8090200     -0.43514713E-02 -0.15434248    
   5.9900000       1.8028679     -0.43272690E-02 -0.15395173    
   5.9950000       1.7967126     -0.43030806E-02 -0.15356064    
   6.0000000       1.7905542     -0.42789066E-02 -0.15316920    
   6.0050000       1.7843928     -0.42547477E-02 -0.15277743    
   6.0100000       1.7782285     -0.42306042E-02 -0.15238533    
   6.0150000       1.7720613     -0.42064767E-02 -0.15199291    
   6.0200000       1.7658914     -0.41823658E-02 -0.15160017    
   6.0250000       1.7597188     -0.41582721E-02 -0.15120712    
   6.0300000       1.7535435     -0.41341962E-02 -0.15081376    
   6.0350000       1.7473657     -0.41101386E-02 -0.15042010    
   6.0400000       1.7411855     -0.40861000E-02 -0.15002614    
   6.0450000       1.7350028     -0.40620811E-02 -0.14963189    
   6.0500000       1.7288179     -0.40380824E-02 -0.14923736    
   6.0550000       1.7226307     -0.40141046E-02 -0.14884255    
   6.0600000       1.7164413     -0.39901483E-02 -0.14844747    
   6.0650000       1.7102499     -0.39662143E-02 -0.14805212    
   6.0700000       1.7040565     -0.39423032E-02 -0.14765650    
   6.0750000       1.6978611     -0.39184156E-02 -0.14726063    
   6.0800000       1.6916639     -0.38945522E-02 -0.14686450    
   6.0850000       1.6854649     -0.38707137E-02 -0.14646814    
   6.0900000       1.6792642     -0.38469007E-02 -0.14607153    
   6.0950000       1.6730620     -0.38231139E-02 -0.14567468    
   6.1000000       1.6668581     -0.37993539E-02 -0.14527761    
   6.1050000       1.6606528     -0.37756215E-02 -0.14488031    
   6.1100000       1.6544461     -0.37519172E-02 -0.14448280    
   6.1150000       1.6482382     -0.37282417E-02 -0.14408507    
   6.1200000       1.6420289     -0.37045956E-02 -0.14368714    
   6.1250000       1.6358186     -0.36809795E-02 -0.14328900    
   6.1300000       1.6296071     -0.36573941E-02 -0.14289067    
   6.1350000       1.6233946     -0.36338398E-02 -0.14249216    
   6.1400000       1.6171813     -0.36103174E-02 -0.14209345    
   6.1450000       1.6109670     -0.35868274E-02 -0.14169457    
   6.1500000       1.6047520     -0.35633703E-02 -0.14129552    
   6.1550000       1.5985363     -0.35399468E-02 -0.14089630    
   6.1600000       1.5923200     -0.35165572E-02 -0.14049692    
   6.1650000       1.5861032     -0.34932022E-02 -0.14009738    
   6.1700000       1.5798859     -0.34698822E-02 -0.13969770    
   6.1750000       1.5736682     -0.34465978E-02 -0.13929787    
   6.1800000       1.5674501     -0.34233494E-02 -0.13889790    
   6.1850000       1.5612319     -0.34001375E-02 -0.13849780    
   6.1900000       1.5550135     -0.33769625E-02 -0.13809757    
   6.1950000       1.5487950     -0.33538249E-02 -0.13769722    
   6.2000000       1.5425765     -0.33307251E-02 -0.13729676    
   6.2050000       1.5363581     -0.33076634E-02 -0.13689619    
   6.2100000       1.5301399     -0.32846404E-02 -0.13649551    
   6.2150000       1.5239218     -0.32616563E-02 -0.13609474    
   6.2200000       1.5177041     -0.32387116E-02 -0.13569387    
   6.2250000       1.5114868     -0.32158066E-02 -0.13529292    
   6.2300000       1.5052699     -0.31929416E-02 -0.13489189    
   6.2350000       1.4990535     -0.31701171E-02 -0.13449078    
   6.2400000       1.4928378     -0.31473332E-02 -0.13408960    
   6.2450000       1.4866227     -0.31245904E-02 -0.13368836    
   6.2500000       1.4804084     -0.31018889E-02 -0.13328707    
   6.2550000       1.4741950     -0.30792292E-02 -0.13288572    
   6.2600000       1.4679824     -0.30566113E-02 -0.13248433    
   6.2650000       1.4617709     -0.30340357E-02 -0.13208289    
   6.2700000       1.4555604     -0.30115027E-02 -0.13168143    
   6.2750000       1.4493510     -0.29890124E-02 -0.13127993    
   6.2800000       1.4431429     -0.29665652E-02 -0.13087841    
   6.2850000       1.4369361     -0.29441614E-02 -0.13047688    
   6.2900000       1.4307306     -0.29218013E-02 -0.13007534    
   6.2950000       1.4245266     -0.28994850E-02 -0.12967379    
   6.3000000       1.4183241     -0.28772128E-02 -0.12927224    
   6.3050000       1.4121232     -0.28549851E-02 -0.12887070    
   6.3100000       1.4059240     -0.28328021E-02 -0.12846918    
   6.3150000       1.3997265     -0.28106640E-02 -0.12806767    
   6.3200000       1.3935308     -0.27885712E-02 -0.12766619    
   6.3250000       1.3873371     -0.27665238E-02 -0.12726474    
   6.3300000       1.3811453     -0.27445222E-02 -0.12686332    
   6.3350000       1.3749556     -0.27225666E-02 -0.12646195    
   6.3400000       1.3687680     -0.27006573E-02 -0.12606063    
   6.3450000       1.3625826     -0.26787946E-02 -0.12565936    
   6.3500000       1.3563995     -0.26569787E-02 -0.12525815    
   6.3550000       1.3502187     -0.26352099E-02 -0.12485701    
   6.3600000       1.3440404     -0.26134886E-02 -0.12445594    
   6.3650000       1.3378645     -0.25918149E-02 -0.12405495    
   6.3700000       1.3316912     -0.25701893E-02 -0.12365404    
   6.3750000       1.3255206     -0.25486120E-02 -0.12325323    
   6.3800000       1.3193527     -0.25270833E-02 -0.12285251    
   6.3850000       1.3131877     -0.25056035E-02 -0.12245189    
   6.3900000       1.3070254     -0.24841729E-02 -0.12205138    
   6.3950000       1.3008662     -0.24627918E-02 -0.12165098    
   6.4000000       1.2947099     -0.24414607E-02 -0.12125071    
   6.4050000       1.2885568     -0.24201797E-02 -0.12085056    
   6.4100000       1.2824068     -0.23989493E-02 -0.12045054    
   6.4150000       1.2762601     -0.23777698E-02 -0.12005066    
   6.4200000       1.2701167     -0.23566414E-02 -0.11965092    
   6.4250000       1.2639767     -0.23355647E-02 -0.11925134    
   6.4300000       1.2578402     -0.23145398E-02 -0.11885191    
   6.4350000       1.2517072     -0.22935672E-02 -0.11845264    
   6.4400000       1.2455778     -0.22726473E-02 -0.11805354    
   6.4450000       1.2394521     -0.22517803E-02 -0.11765461    
   6.4500000       1.2333302     -0.22309667E-02 -0.11725587    
   6.4550000       1.2272121     -0.22102069E-02 -0.11685731    
   6.4600000       1.2210979     -0.21895011E-02 -0.11645894    
   6.4650000       1.2149877     -0.21688498E-02 -0.11606077    
   6.4700000       1.2088816     -0.21482534E-02 -0.11566280    
   6.4750000       1.2027796     -0.21277122E-02 -0.11526505    
   6.4800000       1.1966818     -0.21072266E-02 -0.11486751    
   6.4850000       1.1905883     -0.20867971E-02 -0.11447019    
   6.4900000       1.1844991     -0.20664239E-02 -0.11407310    
   6.4950000       1.1784143     -0.20461075E-02 -0.11367624    
   6.5000000       1.1723341     -0.20258482E-02 -0.11327963    
   6.5050000       1.1662584     -0.20056466E-02 -0.11288326    
   6.5100000       1.1601873     -0.19855028E-02 -0.11248714    
   6.5150000       1.1541209     -0.19654174E-02 -0.11209128    
   6.5200000       1.1480594     -0.19453907E-02 -0.11169569    
   6.5250000       1.1420027     -0.19254231E-02 -0.11130036    
   6.5300000       1.1359509     -0.19055149E-02 -0.11090531    
   6.5350000       1.1299041     -0.18856667E-02 -0.11051055    
   6.5400000       1.1238624     -0.18658786E-02 -0.11011607    
   6.5450000       1.1178258     -0.18461512E-02 -0.10972189    
   6.5500000       1.1117944     -0.18264848E-02 -0.10932800    
   6.5550000       1.1057684     -0.18068798E-02 -0.10893442    
   6.5600000       1.0997477     -0.17873366E-02 -0.10854116    
   6.5650000       1.0937324     -0.17678554E-02 -0.10814821    
   6.5700000       1.0877226     -0.17484368E-02 -0.10775559    
   6.5750000       1.0817183     -0.17290810E-02 -0.10736330    
   6.5800000       1.0757198     -0.17097884E-02 -0.10697135    
   6.5850000       1.0697269     -0.16905594E-02 -0.10657973    
   6.5900000       1.0637398     -0.16713943E-02 -0.10618847    
   6.5950000       1.0577586     -0.16522936E-02 -0.10579756    
   6.6000000       1.0517832     -0.16332574E-02 -0.10540701    
   6.6050000       1.0458139     -0.16142862E-02 -0.10501683    
   6.6100000       1.0398506     -0.15953803E-02 -0.10462702    
   6.6150000       1.0338935     -0.15765400E-02 -0.10423759    
   6.6200000       1.0279426     -0.15577657E-02 -0.10384854    
   6.6250000       1.0219979     -0.15390578E-02 -0.10345988    
   6.6300000       1.0160596     -0.15204164E-02 -0.10307162    
   6.6350000       1.0101277     -0.15018420E-02 -0.10268377    
   6.6400000       1.0042023     -0.14833348E-02 -0.10229632    
   6.6450000      0.99828338     -0.14648952E-02 -0.10190928    
   6.6500000      0.99237112     -0.14465235E-02 -0.10152267    
   6.6550000      0.98646554     -0.14282199E-02 -0.10113648    
   6.6600000      0.98056671     -0.14099848E-02 -0.10075073    
   6.6650000      0.97467471     -0.13918185E-02 -0.10036541    
   6.6700000      0.96878960     -0.13737212E-02 -0.99980541E-01
   6.6750000      0.96291145     -0.13556933E-02 -0.99596120E-01
